#ROUND;DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
1;10/08/2013;18:30;Botafogo/RJ;1x1;Goiás/GO
1;10/08/2013;18:30;Náutico/PE;0x0;Atlético/MG
1;11/08/2013;16:00;Corinthians/SP;2x0;Vitória/BA
1;11/08/2013;16:00;Cruzeiro/MG;0x0;Santos/SP
1;11/08/2013;16:00;Fluminense/RJ;2x3;Flamengo/RJ
1;11/08/2013;16:00;Coritiba/PR;0x1;Vasco/RJ
1;11/08/2013;18:30;Portuguesa/SP;2x1;São Paulo/SP
1;11/08/2013;18:30;Bahia/BA;0x3;Grêmio/RS
1;11/08/2013;18:30;Ponte Preta/SP;3x1;Criciúma/SC
1;11/08/2013;18:30;Internacional/RS;2x2;Atlético/PR
1;14/08/2013;19:30;Criciúma/SC;3x0;Náutico/PE
1;14/08/2013;19:30;Atlético/MG;2x0;Bahia/BA
1;14/08/2013;19:30;Santos/SP;1x1;Vasco/RJ
1;14/08/2013;21:00;Coritiba/PR;1x1;Portuguesa/SP
1;14/08/2013;21:00;Vitória/BA;3x1;Ponte Preta/SP
1;14/08/2013;21:50;Goiás/GO;1x1;Flamengo/RJ
1;14/08/2013;21:50;Fluminense/RJ;0x0;Corinthians/SP
1;14/08/2013;21:50;Grêmio/RS;3x1;Cruzeiro/MG
1;15/08/2013;19:30;São Paulo/SP;1x1;Atlético/PR
1;15/08/2013;21:00;Botafogo/RJ;3x3;Internacional/RS
1;17/08/2013;18:30;Cruzeiro/MG;5x1;Vitória/BA
1;17/08/2013;18:30;Náutico/PE;0x1;Fluminense/RJ
1;17/08/2013;21:00;Vasco/RJ;2x3;Grêmio/RS
1;18/08/2013;16:00;Corinthians/SP;1x0;Coritiba/PR
1;18/08/2013;16:00;Flamengo/RJ;0x0;São Paulo/SP
1;18/08/2013;16:00;Ponte Preta/SP;0x1;Goiás/GO
1;18/08/2013;16:00;Portuguesa/SP;1x3;Botafogo/RJ
1;18/08/2013;18:30;Atlético/PR;2x1;Criciúma/SC
1;18/08/2013;18:30;Internacional/RS;0x0;Atlético/MG
1;18/08/2013;18:30;Bahia/BA;0x0;Santos/SP
1;24/08/2013;18:30;Flamengo/RJ;0x1;Grêmio/RS
1;24/08/2013;18:30;Santos/SP;2x0;Vitória/BA
1;24/08/2013;18:30;Ponte Preta/SP;0x2;Cruzeiro/MG
1;24/08/2013;21:00;Criciúma/SC;2x1;Coritiba/PR
1;25/08/2013;16:00;Atlético/MG;2x1;Portuguesa/SP
1;25/08/2013;16:00;São Paulo/SP;2x1;Fluminense/RJ
1;25/08/2013;16:00;Bahia/BA;2x0;Náutico/PE
1;25/08/2013;16:00;Vasco/RJ;1x1;Corinthians/SP
1;25/08/2013;18:30;Internacional/RS;3x3;Goiás/GO
1;25/08/2013;18:30;Atlético/PR;2x0;Botafogo/RJ
1;31/08/2013;18:30;Portuguesa/SP;4x2;Bahia/BA
1;31/08/2013;18:30;Grêmio/RS;1x0;Ponte Preta/SP
1;31/08/2013;18:30;Goiás/GO;0x0;Atlético/MG
1;31/08/2013;18:30;Náutico/PE;1x4;Atlético/PR
1;31/08/2013;21:00;Fluminense/RJ;0x2;Santos/SP
1;01/09/2013;16:00;Corinthians/SP;4x0;Flamengo/RJ
1;01/09/2013;16:00;Coritiba/PR;0x0;Internacional/RS
1;01/09/2013;16:00;Botafogo/RJ;0x0;São Paulo/SP
1;01/09/2013;18:30;Vitória/BA;0x1;Criciúma/SC
1;01/09/2013;18:30;Cruzeiro/MG;5x3;Vasco/RJ
1;03/09/2013;19:30;Goiás/GO;2x0;Grêmio/RS
1;04/09/2013;19:30;Atlético/PR;2x1;Santos/SP
1;04/09/2013;19:30;Flamengo/RJ;2x1;Vitória/BA
1;04/09/2013;21:00;Portuguesa/SP;2x1;Ponte Preta/SP
1;04/09/2013;21:50;Atlético/MG;2x2;Fluminense/RJ
1;04/09/2013;21:50;Bahia/BA;1x3;Cruzeiro/MG
1;04/09/2013;21:50;Internacional/RS;1x0;Corinthians/SP
1;05/09/2013;19:30;Botafogo/RJ;3x1;Coritiba/PR
1;05/09/2013;21:00;Náutico/PE;0x3;Vasco/RJ
1;05/09/2013;21:00;São Paulo/SP;1x2;Criciúma/SC
1;07/09/2013;18:30;Ponte Preta/SP;1x3;Internacional/RS
1;07/09/2013;18:30;Fluminense/RJ;1x0;Bahia/BA
1;07/09/2013;18:30;Vitória/BA;1x1;Atlético/MG
1;07/09/2013;18:30;Santos/SP;1x0;Goiás/GO
1;07/09/2013;21:00;Grêmio/RS;3x2;Portuguesa/SP
1;08/09/2013;16:00;Corinthians/SP;0x0;Náutico/PE
1;08/09/2013;16:00;Coritiba/PR;2x0;São Paulo/SP
1;08/09/2013;16:00;Cruzeiro/MG;1x0;Flamengo/RJ
1;08/09/2013;18:30;Criciúma/SC;1x2;Botafogo/RJ
1;08/09/2013;18:30;Vasco/RJ;0x0;Atlético/PR
2;11/09/2013;19:30;Atlético/PR;1x1;Fluminense/RJ
2;11/09/2013;21:00;Goiás/GO;1x2;Cruzeiro/MG
2;11/09/2013;21:00;Bahia/BA;2x2;Criciúma/SC
2;11/09/2013;21:50;Botafogo/RJ;1x0;Corinthians/SP
2;11/09/2013;21:50;Náutico/PE;0x2;Grêmio/RS
2;11/09/2013;21:50;Portuguesa/SP;2x0;Vasco/RJ
2;12/09/2013;19:30;Internacional/RS;2x2;Vitória/BA
2;12/09/2013;21:00;Atlético/MG;3x0;Coritiba/PR
2;12/09/2013;21:00;Flamengo/RJ;2x1;Santos/SP
2;12/09/2013;21:00;São Paulo/SP;1x0;Ponte Preta/SP
2;14/09/2013;18:30;Cruzeiro/MG;1x0;Atlético/PR
2;14/09/2013;21:00;Fluminense/RJ;2x1;Portuguesa/SP
2;15/09/2013;16:00;Criciúma/SC;0x1;Internacional/RS
2;15/09/2013;16:00;Vasco/RJ;0x2;São Paulo/SP
2;15/09/2013;16:00;Ponte Preta/SP;1x1;Flamengo/RJ
2;15/09/2013;16:00;Corinthians/SP;1x2;Goiás/GO
2;15/09/2013;16:00;Coritiba/PR;2x2;Bahia/BA
2;15/09/2013;18:30;Grêmio/RS;0x1;Atlético/MG
2;15/09/2013;18:30;Vitória/BA;2x1;Náutico/PE
2;15/09/2013;18:30;Santos/SP;1x2;Botafogo/RJ
2;18/09/2013;19:30;Grêmio/RS;1x1;Santos/SP
2;18/09/2013;19:30;Vasco/RJ;1x2;Vitória/BA
2;18/09/2013;21:00;Coritiba/PR;2x2;Goiás/GO
2;18/09/2013;21:00;Criciúma/SC;1x2;Fluminense/RJ
2;18/09/2013;21:50;Ponte Preta/SP;2x0;Corinthians/SP
2;18/09/2013;21:50;Cruzeiro/MG;3x0;Botafogo/RJ
2;18/09/2013;21:50;São Paulo/SP;1x0;Atlético/MG
2;19/09/2013;19:30;Flamengo/RJ;2x4;Atlético/PR
2;19/09/2013;21:00;Portuguesa/SP;3x0;Náutico/PE
2;19/09/2013;21:00;Bahia/BA;2x0;Internacional/RS
2;21/09/2013;18:30;Fluminense/RJ;1x1;Coritiba/PR
2;21/09/2013;21:00;Vitória/BA;0x0;Grêmio/RS
2;22/09/2013;16:00;Corinthians/SP;0x0;Cruzeiro/MG
2;22/09/2013;16:00;Goiás/GO;1x0;São Paulo/SP
2;22/09/2013;16:00;Náutico/PE;0x0;Flamengo/RJ
2;22/09/2013;16:00;Internacional/RS;0x1;Portuguesa/SP
2;22/09/2013;16:00;Botafogo/RJ;1x2;Bahia/BA
2;22/09/2013;18:30;Atlético/MG;2x1;Vasco/RJ
2;22/09/2013;18:30;Atlético/PR;1x0;Ponte Preta/SP
2;22/09/2013;18:30;Santos/SP;2x1;Criciúma/SC
2;28/09/2013;18:30;Goiás/GO;1x2;Fluminense/RJ
2;28/09/2013;18:30;Náutico/PE;3x0;Coritiba/PR
2;28/09/2013;21:00;Botafogo/RJ;0x1;Ponte Preta/SP
2;29/09/2013;16:00;Flamengo/RJ;4x1;Criciúma/SC
2;29/09/2013;16:00;São Paulo/SP;0x1;Grêmio/RS
2;29/09/2013;16:00;Portuguesa/SP;4x0;Corinthians/SP
2;29/09/2013;16:00;Bahia/BA;0x0;Vasco/RJ
2;29/09/2013;18:30;Atlético/MG;3x1;Santos/SP
2;29/09/2013;18:30;Atlético/PR;3x5;Vitória/BA
2;29/09/2013;18:30;Internacional/RS;1x2;Cruzeiro/MG
2;25/09/2013;19:30;Criciúma/SC;1x1;Atlético/MG
2;01/10/2013;19:30;Ponte Preta/SP;1x2;Náutico/PE
2;02/10/2013;19:30;Cruzeiro/MG;4x0;Portuguesa/SP
2;02/10/2013;19:30;Grêmio/RS;1x0;Atlético/PR
2;02/10/2013;21:00;Vitória/BA;2x1;Goiás/GO
2;02/10/2013;21:00;Fluminense/RJ;1x1;Botafogo/RJ
2;02/10/2013;21:50;Corinthians/SP;2x0;Bahia/BA
2;02/10/2013;21:50;Santos/SP;3x0;São Paulo/SP
2;02/10/2013;21:50;Coritiba/PR;0x2;Flamengo/RJ
2;03/10/2013;21:00;Vasco/RJ;3x1;Internacional/RS
2;05/10/2013;18:30;Botafogo/RJ;0x1;Grêmio/RS
2;05/10/2013;21:00;São Paulo/SP;3x2;Vitória/BA
2;06/10/2013;16:00;Atlético/MG;0x0;Corinthians/SP
2;06/10/2013;16:00;Náutico/PE;1x4;Cruzeiro/MG
2;06/10/2013;16:00;Internacional/RS;1x0;Fluminense/RJ
2;06/10/2013;16:00;Flamengo/RJ;1x1;Vasco/RJ
2;06/10/2013;16:00;Atlético/PR;2x1;Coritiba/PR
2;06/10/2013;18:30;Goiás/GO;1x1;Criciúma/SC
2;06/10/2013;18:30;Portuguesa/SP;3x0;Santos/SP
2;06/10/2013;18:30;Bahia/BA;1x1;Ponte Preta/SP
2;09/10/2013;19:30;Coritiba/PR;1x0;Santos/SP
2;09/10/2013;19:30;Grêmio/RS;1x2;Criciúma/SC
2;09/10/2013;21:00;Ponte Preta/SP;2x0;Atlético/MG
2;09/10/2013;21:00;Vasco/RJ;1x0;Fluminense/RJ
2;09/10/2013;21:00;Bahia/BA;2x0;Vitória/BA
2;09/10/2013;21:50;Corinthians/SP;0x0;Atlético/PR
2;09/10/2013;21:50;Náutico/PE;1x3;Botafogo/RJ
2;09/10/2013;21:50;Cruzeiro/MG;0x2;São Paulo/SP
2;10/10/2013;19:30;Portuguesa/SP;1x2;Goiás/GO
2;10/10/2013;21:00;Flamengo/RJ;2x1;Internacional/RS
2;12/10/2013;18:30;Fluminense/RJ;1x1;Grêmio/RS
2;12/10/2013;18:30;Vitória/BA;2x1;Coritiba/PR
2;12/10/2013;21:00;Santos/SP;2x1;Ponte Preta/SP
2;13/10/2013;16:00;Internacional/RS;4x1;Náutico/PE
2;13/10/2013;16:00;Atlético/MG;1x0;Cruzeiro/MG
2;13/10/2013;16:00;São Paulo/SP;0x0;Corinthians/SP
2;13/10/2013;16:00;Criciúma/SC;3x2;Vasco/RJ
2;13/10/2013;18:30;Atlético/PR;1x0;Portuguesa/SP
2;13/10/2013;18:30;Botafogo/RJ;2x1;Flamengo/RJ
2;13/10/2013;18:30;Goiás/GO;3x1;Bahia/BA
2;16/10/2013;19:30;Cruzeiro/MG;1x0;Fluminense/RJ
2;16/10/2013;19:30;Santos/SP;0x0;Internacional/RS
2;16/10/2013;21:00;São Paulo/SP;3x0;Náutico/PE
2;16/10/2013;21:00;Ponte Preta/SP;1x0;Coritiba/PR
2;16/10/2013;21:00;Criciúma/SC;1x3;Portuguesa/SP
2;16/10/2013;21:50;Grêmio/RS;1x0;Corinthians/SP
2;16/10/2013;21:50;Atlético/PR;1x0;Atlético/MG
2;16/10/2013;21:50;Flamengo/RJ;2x1;Bahia/BA
2;17/10/2013;19:30;Vasco/RJ;0x2;Goiás/GO
2;17/10/2013;21:00;Vitória/BA;1x0;Botafogo/RJ
2;19/10/2013;16:00;Fluminense/RJ;1x1;Ponte Preta/SP
2;19/10/2013;18:30;Náutico/PE;1x5;Santos/SP
2;19/10/2013;21:00;Corinthians/SP;1x0;Criciúma/SC
2;20/10/2013;16:00;Atlético/MG;1x0;Flamengo/RJ
2;20/10/2013;16:00;Internacional/RS;2x2;Grêmio/RS
2;20/10/2013;16:00;Goiás/GO;3x0;Atlético/PR
2;20/10/2013;16:00;Bahia/BA;0x1;São Paulo/SP
2;20/10/2013;18:30;Coritiba/PR;2x1;Cruzeiro/MG
2;20/10/2013;18:30;Botafogo/RJ;2x2;Vasco/RJ
2;20/10/2013;18:30;Portuguesa/SP;1x1;Vitória/BA
2;26/10/2013;18:30;Botafogo/RJ;1x0;Atlético/MG
2;26/10/2013;18:30;Cruzeiro/MG;5x3;Criciúma/SC
2;27/10/2013;16:00;Internacional/RS;2x3;São Paulo/SP
2;27/10/2013;16:00;Bahia/BA;1x1;Atlético/PR
2;27/10/2013;16:00;Corinthians/SP;1x1;Santos/SP
2;27/10/2013;16:00;Ponte Preta/SP;2x1;Vasco/RJ
2;27/10/2013;16:00;Portuguesa/SP;0x0;Flamengo/RJ
2;27/10/2013;18:30;Coritiba/PR;4x0;Grêmio/RS
2;27/10/2013;18:30;Fluminense/RJ;2x3;Vitória/BA
2;27/10/2013;18:30;Náutico/PE;0x2;Goiás/GO
2;02/11/2013;19:30;São Paulo/SP;2x1;Portuguesa/SP
2;02/11/2013;19:30;Vasco/RJ;2x1;Coritiba/PR
2;02/11/2013;21:00;Atlético/MG;5x0;Náutico/PE
2;03/11/2013;17:00;Grêmio/RS;0x0;Bahia/BA
2;03/11/2013;17:00;Vitória/BA;1x1;Corinthians/SP
2;03/11/2013;17:00;Santos/SP;0x1;Cruzeiro/MG
2;03/11/2013;17:00;Goiás/GO;1x0;Botafogo/RJ
2;03/11/2013;19:30;Atlético/PR;1x0;Internacional/RS
2;03/11/2013;19:30;Criciúma/SC;1x1;Ponte Preta/SP
2;03/11/2013;19:30;Flamengo/RJ;1x0;Fluminense/RJ
2;09/11/2013;19:30;Bahia/BA;0x0;Atlético/MG
2;09/11/2013;19:30;Portuguesa/SP;0x0;Coritiba/PR
2;09/11/2013;21:00;Flamengo/RJ;1x1;Goiás/GO
2;10/11/2013;17:00;Internacional/RS;2x1;Botafogo/RJ
2;10/11/2013;17:00;Cruzeiro/MG;3x0;Grêmio/RS
2;10/11/2013;17:00;Atlético/PR;3x0;São Paulo/SP
2;10/11/2013;17:00;Ponte Preta/SP;0x3;Vitória/BA
2;10/11/2013;19:30;Corinthians/SP;1x0;Fluminense/RJ
2;10/11/2013;19:30;Vasco/RJ;2x2;Santos/SP
2;10/11/2013;19:30;Náutico/PE;0x1;Criciúma/SC
2;13/11/2013;19:30;Goiás/GO;2x0;Ponte Preta/SP
2;13/11/2013;19:30;Grêmio/RS;1x0;Vasco/RJ
2;13/11/2013;21:00;Botafogo/RJ;0x0;Portuguesa/SP
2;13/11/2013;21:00;Criciúma/SC;2x1;Atlético/PR
2;13/11/2013;21:50;São Paulo/SP;2x0;Flamengo/RJ
2;13/11/2013;21:50;Coritiba/PR;0x1;Corinthians/SP
2;13/11/2013;21:50;Vitória/BA;1x3;Cruzeiro/MG
2;14/11/2013;19:30;Santos/SP;3x0;Bahia/BA
2;14/11/2013;21:00;Fluminense/RJ;2x0;Náutico/PE
2;14/11/2013;21:00;Atlético/MG;2x1;Internacional/RS
2;16/11/2013;19:30;Botafogo/RJ;4x0;Atlético/PR
2;16/11/2013;21:00;Coritiba/PR;1x2;Criciúma/SC
2;17/11/2013;17:00;Corinthians/SP;0x0;Vasco/RJ
2;17/11/2013;17:00;Cruzeiro/MG;2x2;Ponte Preta/SP
2;17/11/2013;17:00;Fluminense/RJ;2x1;São Paulo/SP
2;17/11/2013;17:00;Vitória/BA;2x0;Santos/SP
2;17/11/2013;19:30;Grêmio/RS;2x1;Flamengo/RJ
2;17/11/2013;19:30;Goiás/GO;3x1;Internacional/RS
2;17/11/2013;19:30;Náutico/PE;0x1;Bahia/BA
2;17/11/2013;19:30;Portuguesa/SP;2x0;Atlético/MG
2;23/11/2013;19:30;Vasco/RJ;2x1;Cruzeiro/MG
2;23/11/2013;19:30;Criciúma/SC;1x1;Vitória/BA
2;23/11/2013;21:00;Atlético/MG;4x1;Goiás/GO
2;24/11/2013;17:00;Atlético/PR;6x1;Náutico/PE
2;24/11/2013;17:00;Ponte Preta/SP;1x1;Grêmio/RS
2;24/11/2013;17:00;Flamengo/RJ;1x0;Corinthians/SP
2;24/11/2013;17:00;Santos/SP;1x0;Fluminense/RJ
2;24/11/2013;19:30;Bahia/BA;1x0;Portuguesa/SP
2;24/11/2013;19:30;Internacional/RS;0x0;Coritiba/PR
2;24/11/2013;19:30;São Paulo/SP;1x1;Botafogo/RJ
2;30/11/2013;19:30;Fluminense/RJ;2x2;Atlético/MG
2;30/11/2013;21:00;Corinthians/SP;0x0;Internacional/RS
2;01/12/2013;17:00;Ponte Preta/SP;0x2;Portuguesa/SP
2;01/12/2013;17:00;Coritiba/PR;2x1;Botafogo/RJ
2;01/12/2013;17:00;Vasco/RJ;2x0;Náutico/PE
2;01/12/2013;17:00;Criciúma/SC;1x0;São Paulo/SP
2;01/12/2013;17:00;Cruzeiro/MG;1x2;Bahia/BA
2;01/12/2013;17:00;Vitória/BA;4x2;Flamengo/RJ
2;01/12/2013;19:30;Grêmio/RS;1x0;Goiás/GO
2;01/12/2013;19:30;Santos/SP;2x1;Atlético/PR
2;07/12/2013;19:00;Flamengo/RJ;1x1;Cruzeiro/MG
2;07/12/2013;19:30;Náutico/PE;1x0;Corinthians/SP
2;08/12/2013;17:00;São Paulo/SP;0x1;Coritiba/PR
2;08/12/2013;17:00;Internacional/RS;0x0;Ponte Preta/SP
2;08/12/2013;17:00;Bahia/BA;1x2;Fluminense/RJ
2;08/12/2013;17:00;Goiás/GO;0x3;Santos/SP
2;08/12/2013;17:00;Portuguesa/SP;0x0;Grêmio/RS
2;08/12/2013;17:00;Atlético/MG;2x2;Vitória/BA
2;08/12/2013;17:00;Botafogo/RJ;3x0;Criciúma/SC
2;08/12/2013;17:00;Atlético/PR;5x1;Vasco/RJ
1;19/04/2014;18:30;Internacional/RS;1x0;Vitória/BA
1;19/04/2014;18:30;Fluminense/RJ;3x0;Figueirense/SC
1;19/04/2014;21:00;Chapecoense/SC;0x0;Coritiba/PR
1;20/04/2014;16:00;Bahia/BA;1x2;Cruzeiro/MG
1;20/04/2014;16:00;São Paulo/SP;3x0;Botafogo/RJ
1;20/04/2014;16:00;Atlético/MG;0x0;Corinthians/SP
1;20/04/2014;16:00;Atlético/PR;1x0;Grêmio/RS
1;20/04/2014;18:30;Santos/SP;1x1;Sport/PE
1;20/04/2014;18:30;Flamengo/RJ;0x0;Goiás/GO
1;20/04/2014;18:30;Criciúma/SC;1x2;Palmeiras/SP
1;26/04/2014;18:30;Coritiba/PR;0x0;Santos/SP
1;26/04/2014;21:00;Palmeiras/SP;0x1;Fluminense/RJ
1;27/04/2014;16:00;Botafogo/RJ;2x2;Internacional/RS
1;27/04/2014;16:00;Corinthians/SP;2x0;Flamengo/RJ
1;27/04/2014;16:00;Vitória/BA;2x2;Atlético/PR
1;27/04/2014;16:00;Cruzeiro/MG;1x1;São Paulo/SP
1;27/04/2014;18:30;Goiás/GO;1x0;Criciúma/SC
1;27/04/2014;18:30;Figueirense/SC;0x2;Bahia/BA
1;27/04/2014;18:30;Grêmio/RS;2x1;Atlético/MG
1;27/04/2014;18:30;Sport/PE;2x1;Chapecoense/SC
1;03/05/2014;18:30;São Paulo/SP;2x2;Coritiba/PR
1;03/05/2014;18:30;Atlético/PR;2x3;Cruzeiro/MG
1;03/05/2014;18:30;Santos/SP;0x0;Grêmio/RS
1;03/05/2014;21:00;Fluminense/RJ;1x2;Vitória/BA
1;04/05/2014;16:00;Internacional/RS;2x1;Sport/PE
1;04/05/2014;16:00;Criciúma/SC;1x0;Figueirense/SC
1;04/05/2014;16:00;Bahia/BA;1x0;Botafogo/RJ
1;04/05/2014;16:00;Flamengo/RJ;4x2;Palmeiras/SP
1;04/05/2014;18:30;Atlético/MG;0x1;Goiás/GO
1;04/05/2014;18:30;Chapecoense/SC;0x1;Corinthians/SP
1;10/05/2014;18:30;Internacional/RS;2x1;Atlético/PR
1;10/05/2014;18:30;Palmeiras/SP;2x0;Goiás/GO
1;10/05/2014;21:00;Botafogo/RJ;6x0;Criciúma/SC
1;11/05/2014;16:00;Atlético/MG;2x1;Cruzeiro/MG
1;11/05/2014;16:00;Chapecoense/SC;1x2;Grêmio/RS
1;11/05/2014;16:00;Fluminense/RJ;2x0;Flamengo/RJ
1;11/05/2014;16:00;São Paulo/SP;1x1;Corinthians/SP
1;11/05/2014;18:30;Bahia/BA;1x1;Vitória/BA
1;11/05/2014;18:30;Coritiba/PR;0x1;Sport/PE
1;11/05/2014;18:30;Figueirense/SC;0x2;Santos/SP
1;14/05/2014;22:00;Goiás/GO;2x0;Botafogo/RJ
1;17/05/2014;18:30;Cruzeiro/MG;3x2;Coritiba/PR
1;18/05/2014;16:00;Flamengo/RJ;0x2;São Paulo/SP
1;18/05/2014;16:00;Atlético/PR;1x1;Chapecoense/SC
1;18/05/2014;16:00;Grêmio/RS;1x0;Fluminense/RJ
1;18/05/2014;16:00;Corinthians/SP;0x1;Figueirense/SC
1;18/05/2014;18:30;Vitória/BA;0x1;Palmeiras/SP
1;18/05/2014;18:30;Santos/SP;1x2;Atlético/MG
1;18/05/2014;18:30;Criciúma/SC;0x0;Internacional/RS
1;21/05/2014;19:30;Flamengo/RJ;1x1;Bahia/BA
1;21/05/2014;19:30;Coritiba/PR;1x1;Internacional/RS
1;21/05/2014;21:00;Cruzeiro/MG;2x0;Sport/PE
1;21/05/2014;21:00;Criciúma/SC;1x0;Chapecoense/SC
1;21/05/2014;21:50;Grêmio/RS;2x1;Botafogo/RJ
1;21/05/2014;21:50;Fluminense/RJ;5x2;São Paulo/SP
1;21/05/2014;21:50;Corinthians/SP;1x1;Atlético/PR
1;22/05/2014;19:30;Goiás/GO;2x2;Santos/SP
1;22/05/2014;19:30;Palmeiras/SP;1x0;Figueirense/SC
1;22/05/2014;21:00;Vitória/BA;2x3;Atlético/MG
1;24/05/2014;18:30;Bahia/BA;0x1;Fluminense/RJ
1;24/05/2014;21:00;São Paulo/SP;1x0;Grêmio/RS
1;25/05/2014;16:00;Botafogo/RJ;1x1;Vitória/BA
1;25/05/2014;16:00;Sport/PE;1x4;Corinthians/SP
1;25/05/2014;16:00;Santos/SP;0x0;Flamengo/RJ
1;25/05/2014;16:00;Figueirense/SC;0x1;Goiás/GO
1;25/05/2014;18:30;Internacional/RS;1x3;Cruzeiro/MG
1;25/05/2014;18:30;Chapecoense/SC;2x0;Palmeiras/SP
1;25/05/2014;18:30;Atlético/PR;2x0;Coritiba/PR
1;25/05/2014;18:30;Atlético/MG;0x0;Criciúma/SC
1;28/05/2014;19:30;Sport/PE;0x0;Grêmio/RS
1;28/05/2014;19:30;Criciúma/SC;1x0;Coritiba/PR
1;28/05/2014;19:30;Palmeiras/SP;0x2;Botafogo/RJ
1;28/05/2014;21:00;Goiás/GO;0x0;Vitória/BA
1;28/05/2014;21:00;Internacional/RS;2x0;Chapecoense/SC
1;28/05/2014;21:50;Atlético/MG;2x0;Fluminense/RJ
1;28/05/2014;21:50;Corinthians/SP;1x0;Cruzeiro/MG
1;28/05/2014;21:50;Atlético/PR;2x2;São Paulo/SP
1;29/05/2014;19:30;Flamengo/RJ;1x1;Figueirense/SC
1;29/05/2014;21:00;Bahia/BA;0x2;Santos/SP
1;31/05/2014;18:30;Coritiba/PR;3x0;Goiás/GO
1;31/05/2014;18:30;São Paulo/SP;2x1;Atlético/MG
1;31/05/2014;21:00;Vitória/BA;0x1;Sport/PE
1;01/06/2014;16:00;Grêmio/RS;0x0;Palmeiras/SP
1;01/06/2014;16:00;Cruzeiro/MG;3x0;Flamengo/RJ
1;01/06/2014;16:00;Chapecoense/SC;2x1;Bahia/BA
1;01/06/2014;18:30;Santos/SP;2x0;Criciúma/SC
1;01/06/2014;18:30;Fluminense/RJ;1x1;Internacional/RS
1;01/06/2014;18:30;Figueirense/SC;1x3;Atlético/PR
1;11/10/2014;18:30;Botafogo/RJ;1x0;Corinthians/SP
1;04/06/2014;21:00;Sport/PE;1x0;Bahia/BA
1;16/07/2014;19:30;Grêmio/RS;0x0;Goiás/GO
1;16/07/2014;19:30;Coritiba/PR;0x2;Figueirense/SC
1;16/07/2014;19:30;Sport/PE;1x0;Botafogo/RJ
1;16/07/2014;22:00;Flamengo/RJ;1x2;Atlético/PR
1;16/07/2014;22:00;Criciúma/SC;3x2;Fluminense/RJ
1;16/07/2014;22:00;Bahia/BA;0x2;São Paulo/SP
1;17/07/2014;19:30;Corinthians/SP;2x1;Internacional/RS
1;17/07/2014;19:30;Santos/SP;2x0;Palmeiras/SP
1;17/07/2014;21:00;Cruzeiro/MG;3x1;Vitória/BA
1;19/07/2014;18:30;Figueirense/SC;0x1;Grêmio/RS
1;19/07/2014;18:30;Atlético/MG;1x1;Bahia/BA
1;19/07/2014;18:30;São Paulo/SP;0x1;Chapecoense/SC
1;19/07/2014;21:00;Botafogo/RJ;1x0;Coritiba/PR
1;20/07/2014;16:00;Palmeiras/SP;1x2;Cruzeiro/MG
1;20/07/2014;16:00;Internacional/RS;4x0;Flamengo/RJ
1;20/07/2014;16:00;Vitória/BA;0x0;Corinthians/SP
1;20/07/2014;18:30;Atlético/PR;2x0;Criciúma/SC
1;20/07/2014;18:30;Goiás/GO;0x0;Sport/PE
1;20/07/2014;18:30;Fluminense/RJ;1x0;Santos/SP
1;26/07/2014;18:30;Criciúma/SC;1x3;Vitória/BA
1;26/07/2014;18:30;Santos/SP;3x0;Chapecoense/SC
1;26/07/2014;18:30;Cruzeiro/MG;5x0;Figueirense/SC
1;26/07/2014;21:00;Bahia/BA;0x1;Internacional/RS
1;27/07/2014;16:00;Goiás/GO;2x1;São Paulo/SP
1;27/07/2014;16:00;Atlético/PR;0x3;Fluminense/RJ
1;27/07/2014;16:00;Corinthians/SP;2x0;Palmeiras/SP
1;27/07/2014;16:00;Sport/PE;2x1;Atlético/MG
1;27/07/2014;18:30;Flamengo/RJ;1x0;Botafogo/RJ
1;27/07/2014;18:30;Grêmio/RS;2x3;Coritiba/PR
1;02/08/2014;18:30;São Paulo/SP;1x1;Criciúma/SC
1;02/08/2014;18:30;Botafogo/RJ;1x1;Cruzeiro/MG
1;02/08/2014;21:00;Vitória/BA;2x1;Grêmio/RS
1;03/08/2014;16:00;Figueirense/SC;3x0;Sport/PE
1;03/08/2014;16:00;Coritiba/PR;0x0;Corinthians/SP
1;03/08/2014;16:00;Chapecoense/SC;1x0;Flamengo/RJ
1;03/08/2014;16:00;Palmeiras/SP;1x1;Bahia/BA
1;03/08/2014;18:30;Internacional/RS;1x0;Santos/SP
1;03/08/2014;18:30;Fluminense/RJ;2x0;Goiás/GO
1;03/08/2014;18:30;Atlético/MG;3x1;Atlético/PR
