,Data,Horário,Camp.,Rodada,Dia,Local,Resultado,GP,GC,Oponente,xG,xGA,Posse,Público,Capitão,Formação,Árbitro,Relatório da Partida,Notas,id,fgk_equipe
286,2022-10-05,19:30,Série A,Rodada da semana 30,qua,Em casa,E,1,1,a9d0ab0e,1.2,0.5,62,15.646,Thiago Heleno,4-2-3-1,Rafael Rodrigo Klein,https://fbref.com/pt/partidas/bffa94dc/Atletico-Paranaense-Fortaleza-2022Outubro5-Serie-A,,bffa94dc,2091c619
287,2022-10-08,21:00,Série A,Rodada da semana 31,sáb,Visitante,D,1,2,bf4acd28,1.4,1.2,49,38.403,Vitinho,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/e2563c74/Corinthians-Atletico-Paranaense-2022Outubro8-Serie-A,,e2563c74,2091c619
288,2022-10-16,19:00,Série A,Rodada da semana 32,dom,Em casa,V,1,0,d680d257,0.6,0.5,53,28.954,Fernandinho,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/fc932db7/Atletico-Paranaense-Coritiba-2022Outubro16-Serie-A,,fc932db7,2091c619
289,2022-10-22,16:30,Série A,Rodada da semana 33,sáb,Visitante,D,2,4,f98930d1,0.4,2.3,53,,Thiago Heleno,4-2-3-1,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/e5b273cd/Bragantino-Atletico-Paranaense-2022Outubro22-Serie-A,,e5b273cd,2091c619
290,2022-10-25,21:45,Série A,Rodada da semana 34,ter,Em casa,D,1,3,abdce579,0.2,2.2,29,,Léo Cittadini,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/c66640bf/Atletico-Paranaense-Palmeiras-2022Outubro25-Serie-A,,c66640bf,2091c619
291,2022-10-29,15:00,Libertadores,Final,sáb,Neutro,D,0,1,639950ae,0.4,1.4,28,,Thiago Heleno,4-1-3-2,Patricio Loustau,https://fbref.com/pt/partidas/4cf25a8c/Flamengo-Atletico-Paranaense-2022Outubro29-Copa-Libertadores,,4cf25a8c,2091c619
292,2022-11-02,16:00,Série A,Rodada da semana 35,qua,Em casa,V,3,2,78c617cc,2.7,0.8,46,,Thiago Heleno,4-1-2-1-2◆,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/d16cf0cb/Atletico-Paranaense-Goias-2022Novembro2-Serie-A,,d16cf0cb,2091c619
293,2022-11-05,21:00,Série A,Rodada da semana 36,sáb,Visitante,D,0,2,6f7e1f03,0.7,1.3,45,,Thiago Heleno,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/971b3a2e/Internacional-Atletico-Paranaense-2022Novembro5-Serie-A,,971b3a2e,2091c619
294,2022-11-09,21:30,Série A,Rodada da semana 37,qua,Visitante,E,1,1,32d508ca,0.4,1.3,37,,Fernandinho,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/2a8ff2a4/Atletico-Goianiense-Atletico-Paranaense-2022Novembro9-Serie-A,,2a8ff2a4,2091c619
295,2022-11-13,16:00,Série A,Rodada da semana 38,dom,Em casa,V,3,0,d9fdd9d9,2.5,0.9,40,,Thiago Heleno,4-1-4-1,Anderson Daronco,https://fbref.com/pt/partidas/c5a51ad3/Atletico-Paranaense-Botafogo-RJ-2022Novembro13-Serie-A,,c5a51ad3,2091c619
296,2022-04-06,19:00,Libertadores,Estágio de grupos,qua,Visitante,V,2,0,9c4c0cc1,1.0,1.1,55,,Hulk,4-2-3-1,Alexis Herrera,https://fbref.com/pt/partidas/a7f421b9/Tolima-Atletico-Mineiro-2022Abril6-Copa-Libertadores,,a7f421b9,422bb734
297,2022-04-10,16:00,Série A,Rodada da semana 1,dom,Em casa,V,2,0,6f7e1f03,1.9,0.6,52,37.531,Hulk,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/53471359/Atletico-Mineiro-Internacional-2022Abril10-Serie-A,,53471359,422bb734
298,2022-04-13,21:00,Libertadores,Estágio de grupos,qua,Em casa,E,1,1,1f68d780,2.6,0.2,80,37.312,Hulk,4-2-3-1,Patricio Loustau,https://fbref.com/pt/partidas/f5f54d88/Atletico-Mineiro-America-MG-2022Abril13-Copa-Libertadores,,f5f54d88,422bb734
299,2022-04-17,18:00,Série A,Rodada da semana 2,dom,Visitante,V,1,0,2091c619,1.0,0.5,56,17.305,Júnior Alonso,4-4-2,Wilton Sampaio,https://fbref.com/pt/partidas/8f870c20/Atletico-Paranaense-Atletico-Mineiro-2022Abril17-Serie-A,,8f870c20,422bb734
300,2022-04-23,21:00,Série A,Rodada da semana 3,sáb,Em casa,E,2,2,d680d257,1.8,1.6,61,19.974,Hulk,4-2-3-1,Savio Pereira,https://fbref.com/pt/partidas/dc5ed157/Atletico-Mineiro-Coritiba-2022Abril23-Serie-A,,dc5ed157,422bb734
301,2022-04-26,19:30,Libertadores,Estágio de grupos,ter,Visitante,E,1,1,990519b8,1.7,2.0,42,,Réver,3-1-4-2,Fernando Rapallini,https://fbref.com/pt/partidas/64edbf48/Independiente-Atletico-Mineiro-2022Abril26-Copa-Libertadores,,64edbf48,422bb734
302,2022-04-30,18:30,Série A,Rodada da semana 4,sáb,Visitante,E,2,2,78c617cc,2.0,1.0,69,10.165,Hulk,4-3-3,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/4e75702b/Goias-Atletico-Mineiro-2022Abril30-Serie-A,,4e75702b,422bb734
303,2022-05-03,21:30,Libertadores,Estágio de grupos,ter,Visitante,V,2,1,1f68d780,1.6,0.9,61,,Hulk,4-3-1-2,Darío Herrera,https://fbref.com/pt/partidas/724c2a1f/America-MG-Atletico-Mineiro-2022Maio3-Copa-Libertadores,,724c2a1f,422bb734
304,2022-05-07,16:30,Série A,Rodada da semana 5,sáb,Em casa,D,1,2,1f68d780,2.5,2.0,68,14.629,Réver,4-4-2,Wilton Sampaio,https://fbref.com/pt/partidas/c64dd2fb/Atletico-Mineiro-America-MG-2022Maio7-Serie-A,,c64dd2fb,422bb734
305,2022-05-11,20:30,Série A,Rodada da semana 7,qua,Visitante,E,1,1,f98930d1,0.9,0.8,62,5.222,Júnior Alonso,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/d54c59f6/Bragantino-Atletico-Mineiro-2022Maio11-Serie-A,,d54c59f6,422bb734
306,2022-05-14,19:00,Série A,Rodada da semana 6,sáb,Em casa,V,2,0,32d508ca,1.3,0.2,56,20.749,Hulk,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/95ef3d36/Atletico-Mineiro-Atletico-Goianiense-2022Maio14-Serie-A,,95ef3d36,422bb734
307,2022-05-19,19:00,Libertadores,Estágio de grupos,qui,Em casa,V,3,1,990519b8,2.5,0.6,40,,Hulk,4-2-3-1,Esteban Ostojich,https://fbref.com/pt/partidas/023f3889/Atletico-Mineiro-Independiente-2022Maio19-Copa-Libertadores,,023f3889,422bb734
308,2022-05-25,21:00,Libertadores,Estágio de grupos,qua,Em casa,D,1,2,9c4c0cc1,1.0,0.5,72,,Hulk,4-2-3-1,Patricio Loustau,https://fbref.com/pt/partidas/065e7a40/Atletico-Mineiro-Tolima-2022Maio25-Copa-Libertadores,,065e7a40,422bb734
309,2022-05-29,19:00,Série A,Rodada da semana 8,dom,Em casa,V,2,1,f205258a,1.4,1.1,61,31.551,Réver,4-4-2,Jefferson Ferreira de Moraes,https://fbref.com/pt/partidas/65d4c8d9/Atletico-Mineiro-Avai-2022Maio29-Serie-A,,65d4c8d9,422bb734
310,2022-06-05,16:00,Série A,Rodada da semana 9,dom,Visitante,E,0,0,abdce579,0.4,0.9,50,40.235,Hulk,4-2-3-1,Wilton Sampaio,https://fbref.com/pt/partidas/f3433a60/Palmeiras-Atletico-Mineiro-2022Junho5-Serie-A,,f3433a60,422bb734
311,2022-06-08,21:30,Série A,Rodada da semana 10,qua,Visitante,D,3,5,84d9701c,0.8,1.8,57,16.143,Hulk,4-4-2,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/98ea0bbf/Fluminense-Atletico-Mineiro-2022Junho8-Serie-A,,98ea0bbf,422bb734
312,2022-06-11,19:00,Série A,Rodada da semana 11,sáb,Em casa,E,1,1,712c528f,1.5,1.8,67,26.501,Réver,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/4d89098c/Atletico-Mineiro-Santos-2022Junho11-Serie-A,,4d89098c,422bb734
313,2022-06-15,19:00,Série A,Rodada da semana 12,qua,Visitante,E,0,0,2f335e17,1.0,0.8,48,26.774,Hulk,4-2-2-2,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/144d2f16/Ceara-Atletico-Mineiro-2022Junho15-Serie-A,,144d2f16,422bb734
314,2022-06-19,16:00,Série A,Rodada da semana 13,dom,Em casa,V,2,0,639950ae,1.5,0.4,48,55.373,Hulk,4-2-3-1,Raphael Claus,https://fbref.com/pt/partidas/1e05f8b0/Atletico-Mineiro-Flamengo-2022Junho19-Serie-A,,1e05f8b0,422bb734
315,2022-06-25,21:00,Série A,Rodada da semana 14,sáb,Em casa,V,3,2,a9d0ab0e,1.0,0.8,66,30.003,Réver,3-4-3,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/f256258a/Atletico-Mineiro-Fortaleza-2022Junho25-Serie-A,,f256258a,422bb734
316,2022-06-28,17:15,Libertadores,Oitavas de final,ter,Visitante,E,1,1,c1f8ae36,1.7,1.4,42,,Hulk,4-2-3-1,Fernando Rapallini,https://fbref.com/pt/partidas/390b6cd5/CS-Emelec-Atletico-Mineiro-2022Junho28-Copa-Libertadores,Jogo de ida/volta 1 de 2,390b6cd5,422bb734
317,2022-07-02,16:30,Série A,Rodada da semana 15,sáb,Visitante,V,2,1,d081b697,2.0,0.9,44,6.565,Réver,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/fbd26e13/Juventude-Atletico-Mineiro-2022Julho2-Serie-A,,fbd26e13,422bb734
318,2022-07-05,19:15,Libertadores,Oitavas de final,ter,Em casa,V,1,0,c1f8ae36,2.0,0.2,58,,Hulk,4-1-4-1,Jesús Valenzuela,https://fbref.com/pt/partidas/bdbebfa5/Atletico-Mineiro-CS-Emelec-2022Julho5-Copa-Libertadores,Jogo de ida/volta 2 de 2; Atlético Mineiro venceu,bdbebfa5,422bb734
319,2022-07-10,18:00,Série A,Rodada da semana 16,dom,Em casa,E,0,0,5f232eb1,0.7,0.3,58,52.356,Hulk,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/16a53967/Atletico-Mineiro-Sao-Paulo-2022Julho10-Serie-A,,16a53967,422bb734
320,2022-07-17,18:00,Série A,Rodada da semana 17,dom,Visitante,V,1,0,d9fdd9d9,1.6,0.9,62,8.678,Hulk,4-2-3-1,Raphael Claus,https://fbref.com/pt/partidas/9858c3a9/Botafogo-RJ-Atletico-Mineiro-2022Julho17-Serie-A,,9858c3a9,422bb734
321,2022-07-21,18:00,Série A,Rodada da semana 18,qui,Visitante,E,1,1,f0e6fb14,0.8,1.9,68,18.584,Júnior Alonso,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/53412d7f/Cuiaba-Atletico-Mineiro-2022Julho21-Serie-A,,53412d7f,422bb734
322,2022-07-24,18:00,Série A,Rodada da semana 19,dom,Em casa,D,1,2,bf4acd28,0.8,1.1,53,55.706,Hulk,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/5aa15358/Atletico-Mineiro-Corinthians-2022Julho24-Serie-A,,5aa15358,422bb734
323,2022-07-31,16:00,Série A,Rodada da semana 20,dom,Visitante,D,0,3,6f7e1f03,1.9,0.8,68,39.451,Hulk,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/7f8213a9/Internacional-Atletico-Mineiro-2022Julho31-Serie-A,,7f8213a9,422bb734
324,2022-08-03,21:30,Libertadores,Quartas de final,qua,Em casa,E,2,2,abdce579,2.2,2.2,48,,Hulk,4-2-3-1,Facundo Tello,https://fbref.com/pt/partidas/5f72adbf/Atletico-Mineiro-Palmeiras-2022Agosto3-Copa-Libertadores,Jogo de ida/volta 1 de 2,5f72adbf,422bb734
325,2022-08-07,19:00,Série A,Rodada da semana 21,dom,Em casa,D,2,3,2091c619,1.5,1.2,63,25.119,Igor Rabello,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/99a046d3/Atletico-Mineiro-Atletico-Paranaense-2022Agosto7-Serie-A,,99a046d3,422bb734
326,2022-08-10,21:30,Libertadores,Quartas de final,qua,Visitante,E,0 (5),0 (6),abdce579,0.5,0.6,67,,Hulk,4-2-3-1,Wilmar Roldán,https://fbref.com/pt/partidas/47126b45/Palmeiras-Atletico-Mineiro-2022Agosto10-Copa-Libertadores,Jogo de ida/volta 2 de 2; Palmeiras venceu; Palmeiras venceu por,47126b45,422bb734
327,2022-08-14,11:00,Série A,Rodada da semana 22,dom,Visitante,V,1,0,d680d257,3.1,0.4,59,17.608,Hulk,4-1-4-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/ff3f5709/Coritiba-Atletico-Mineiro-2022Agosto14-Serie-A,,ff3f5709,422bb734
328,2022-08-20,16:30,Série A,Rodada da semana 23,sáb,Em casa,D,0,1,78c617cc,2.1,0.1,72,31.650,Hulk,4-1-4-1,Vinicius Gonçalves Dias Araujo,https://fbref.com/pt/partidas/650503bd/Atletico-Mineiro-Goias-2022Agosto20-Serie-A,,650503bd,422bb734
329,2022-08-28,16:00,Série A,Rodada da semana 24,dom,Visitante,E,1,1,1f68d780,0.6,1.2,56,7.016,Réver,4-1-4-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/ca26c39c/America-MG-Atletico-Mineiro-2022Agosto28-Serie-A,,ca26c39c,422bb734
330,2022-09-04,18:00,Série A,Rodada da semana 25,dom,Visitante,V,2,0,32d508ca,1.3,0.4,50,7.083,Réver,4-4-2,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/3a3f7c8e/Atletico-Goianiense-Atletico-Mineiro-2022Setembro4-Serie-A,,3a3f7c8e,422bb734
331,2022-09-07,17:00,Série A,Rodada da semana 26,qua,Em casa,E,1,1,f98930d1,1.3,0.7,61,35,Júnior Alonso,4-1-4-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/59dde083/Atletico-Mineiro-Bragantino-2022Setembro7-Serie-A,,59dde083,422bb734
332,2022-09-17,16:30,Série A,Rodada da semana 27,sáb,Visitante,D,0,1,f205258a,1.4,1.1,60,5.081,Ignacio Fernández,4-2-3-1,André Luiz de Freitas Castro,https://fbref.com/pt/partidas/2c3cec1e/Avai-Atletico-Mineiro-2022Setembro17-Serie-A,,2c3cec1e,422bb734
333,2022-09-28,21:45,Série A,Rodada da semana 28,qua,Em casa,D,0,1,abdce579,1.2,1.3,67,28.644,Hulk,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/36f3edc3/Atletico-Mineiro-Palmeiras-2022Setembro28-Serie-A,,36f3edc3,422bb734
334,2022-10-01,15:00,Série A,Rodada da semana 29,sáb,Em casa,V,2,0,84d9701c,1.7,0.3,30,20.858,Hulk,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/13b26938/Atletico-Mineiro-Fluminense-2022Outubro1-Serie-A,,13b26938,422bb734
335,2022-10-05,21:30,Série A,Rodada da semana 30,qua,Visitante,V,2,1,712c528f,1.2,2.0,56,9.278,Hulk,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/faa38125/Santos-Atletico-Mineiro-2022Outubro5-Serie-A,,faa38125,422bb734
336,2022-10-09,18:00,Série A,Rodada da semana 31,dom,Em casa,E,0,0,2f335e17,1.3,0.5,63,34.718,Júnior Alonso,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/29a869b3/Atletico-Mineiro-Ceara-2022Outubro9-Serie-A,,29a869b3,422bb734
337,2022-10-15,20:30,Série A,Rodada da semana 32,sáb,Visitante,D,0,1,639950ae,0.6,0.9,62,51.179,Hulk,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/7ed1a553/Flamengo-Atletico-Mineiro-2022Outubro15-Serie-A,,7ed1a553,422bb734
338,2022-10-24,20:00,Série A,Rodada da semana 33,seg,Visitante,E,0,0,a9d0ab0e,0.7,0.2,68,,Júnior Alonso,4-2-3-1,Raphael Claus,https://fbref.com/pt/partidas/c4886b20/Fortaleza-Atletico-Mineiro-2022Outubro24-Serie-A,,c4886b20,422bb734
339,2022-10-27,19:30,Série A,Rodada da semana 34,qui,Em casa,V,1,0,d081b697,2.0,0.6,60,,Júnior Alonso,4-2-3-1,Savio Pereira,https://fbref.com/pt/partidas/ef3e1315/Atletico-Mineiro-Juventude-2022Outubro27-Serie-A,,ef3e1315,422bb734
340,2022-11-01,21:30,Série A,Rodada da semana 35,ter,Visitante,E,2,2,5f232eb1,1.5,0.8,54,,Júnior Alonso,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/90b47a24/Sao-Paulo-Atletico-Mineiro-2022Novembro1-Serie-A,,90b47a24,422bb734
341,2022-11-07,20:00,Série A,Rodada da semana 36,seg,Em casa,D,0,2,d9fdd9d9,1.3,0.6,66,31.160,Réver,4-2-3-1,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/cd0f2074/Atletico-Mineiro-Botafogo-RJ-2022Novembro7-Serie-A,,cd0f2074,422bb734
342,2022-11-10,20:00,Série A,Rodada da semana 37,qui,Em casa,V,3,0,f0e6fb14,2.9,0.5,65,,Réver,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/230816f7/Atletico-Mineiro-Cuiaba-2022Novembro10-Serie-A,,230816f7,422bb734
343,2022-11-13,16:00,Série A,Rodada da semana 38,dom,Visitante,V,1,0,bf4acd28,1.6,0.7,42,,Réver,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/01d42bed/Corinthians-Atletico-Mineiro-2022Novembro13-Serie-A,,01d42bed,422bb734
344,2022-04-07,19:00,Libertadores,Estágio de grupos,qui,Em casa,D,1,2,2ff539f3,1.9,1.3,56,,Titi,3-5-2,Andrés Cunha,https://fbref.com/pt/partidas/13c23204/Fortaleza-Colo-Colo-2022Abril7-Copa-Libertadores,,13c23204,a9d0ab0e
345,2022-04-10,18:00,Série A,Rodada da semana 1,dom,Em casa,D,0,1,f0e6fb14,1.4,0.4,65,18.279,Guilherme Tinga,3-5-2,Felipe Fernandes de Lima,https://fbref.com/pt/partidas/7959cfb5/Fortaleza-Cuiaba-2022Abril10-Serie-A,,7959cfb5,a9d0ab0e
346,2022-04-13,21:00,Libertadores,Estágio de grupos,qua,Visitante,D,0,2,ef99c78c,0.9,2.7,35,,Guilherme Tinga,3-4-1-2,Andrés Matonte,https://fbref.com/pt/partidas/5814c471/River-Plate-Fortaleza-2022Abril13-Copa-Libertadores,,5814c471,a9d0ab0e
347,2022-04-17,18:00,Série A,Rodada da semana 2,dom,Visitante,D,1,2,6f7e1f03,0.8,1.7,48,31.783,Titi,3-5-2,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/39789423/Internacional-Fortaleza-2022Abril17-Serie-A,,39789423,a9d0ab0e
348,2022-04-27,19:00,Libertadores,Estágio de grupos,qua,Em casa,V,2,1,cdbccdc1,2.0,0.4,52,32.557,Titi,3-4-1-2,Carlos Betancourt,https://fbref.com/pt/partidas/8dfe4d92/Fortaleza-Alianza-Lima-2022Abril27-Copa-Libertadores,,8dfe4d92,a9d0ab0e
349,2022-05-01,16:00,Série A,Rodada da semana 4,dom,Visitante,D,0,1,bf4acd28,0.9,0.6,45,37.018,Guilherme Tinga,3-4-1-2,Savio Pereira,https://fbref.com/pt/partidas/33b22613/Corinthians-Fortaleza-2022Maio1-Serie-A,,33b22613,a9d0ab0e
350,2022-05-05,19:00,Libertadores,Estágio de grupos,qui,Em casa,E,1,1,ef99c78c,1.4,2.2,49,,Guilherme Tinga,3-4-1-2,Esteban Ostojich,https://fbref.com/pt/partidas/aa849c4f/Fortaleza-River-Plate-2022Maio5-Copa-Libertadores,,aa849c4f,a9d0ab0e
351,2022-05-08,19:00,Série A,Rodada da semana 5,dom,Em casa,E,1,1,5f232eb1,0.7,0.3,54,25.518,Titi,3-4-1-2,Ramon Abatti Abel,https://fbref.com/pt/partidas/e970d564/Fortaleza-Sao-Paulo-2022Maio8-Serie-A,,e970d564,a9d0ab0e
352,2022-05-15,18:00,Série A,Rodada da semana 6,dom,Visitante,D,1,3,d9fdd9d9,1.3,1.3,38,23.616,Guilherme Tinga,3-4-1-2,Jefferson Ferreira de Moraes,https://fbref.com/pt/partidas/3d60aae8/Botafogo-RJ-Fortaleza-2022Maio15-Serie-A,,3d60aae8,a9d0ab0e
353,2022-05-18,21:00,Libertadores,Estágio de grupos,qua,Visitante,V,2,0,cdbccdc1,2.3,1.0,43,,Guilherme,3-4-1-2,Franklin Congo,https://fbref.com/pt/partidas/2b22192b/Alianza-Lima-Fortaleza-2022Maio18-Copa-Libertadores,,2b22192b,a9d0ab0e
354,2022-05-22,16:00,Série A,Rodada da semana 7,dom,Em casa,D,0,1,84d9701c,1.7,1.1,63,37.507,Titi,3-4-1-2,Anderson Daronco,https://fbref.com/pt/partidas/8df7b329/Fortaleza-Fluminense-2022Maio22-Serie-A,,8df7b329,a9d0ab0e
355,2022-05-25,18:00,Libertadores,Estágio de grupos,qua,Visitante,V,4,3,2ff539f3,1.8,1.8,35,,Guilherme Tinga,3-4-1-2,Esteban Ostojich,https://fbref.com/pt/partidas/960a6777/Colo-Colo-Fortaleza-2022Maio25-Copa-Libertadores,,960a6777,a9d0ab0e
356,2022-05-28,20:30,Série A,Rodada da semana 8,sáb,Em casa,E,1,1,d081b697,0.8,1.1,62,22.466,Guilherme Tinga,4-2-3-1,André Luiz de Freitas Castro,https://fbref.com/pt/partidas/fa833aa2/Fortaleza-Juventude-2022Maio28-Serie-A,,fa833aa2,a9d0ab0e
357,2022-06-01,20:30,Série A,Rodada da semana 3,qua,Em casa,D,0,1,2f335e17,0.7,2.0,42,37.372,Titi,3-4-1-2,Braulio da Silva Machado,https://fbref.com/pt/partidas/9a7f9b79/Fortaleza-Ceara-2022Junho1-Serie-A,,9a7f9b79,a9d0ab0e
358,2022-06-05,16:00,Série A,Rodada da semana 9,dom,Visitante,V,2,1,639950ae,2.2,1.9,36,63.975,Titi,3-4-3,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/cdc5ea16/Flamengo-Fortaleza-2022Junho5-Serie-A,,cdc5ea16,a9d0ab0e
359,2022-06-09,20:00,Série A,Rodada da semana 10,qui,Em casa,E,1,1,78c617cc,1.2,0.5,51,30.017,Yago Pikachu,3-4-1-2,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/78f6ebb6/Fortaleza-Goias-2022Junho9-Serie-A,,78f6ebb6,a9d0ab0e
360,2022-06-12,19:00,Série A,Rodada da semana 11,dom,Em casa,E,0,0,2091c619,1.4,0.3,63,18.167,Titi,4-2-3-1,André Luiz de Freitas Castro,https://fbref.com/pt/partidas/a73d75f9/Fortaleza-Atletico-Paranaense-2022Junho12-Serie-A,,a73d75f9,a9d0ab0e
361,2022-06-16,19:00,Série A,Rodada da semana 12,qui,Visitante,D,2,3,f205258a,0.3,3.1,50,8.937,Titi,4-4-1-1,Raphael Claus,https://fbref.com/pt/partidas/ed9253a9/Avai-Fortaleza-2022Junho16-Serie-A,,ed9253a9,a9d0ab0e
362,2022-06-19,18:00,Série A,Rodada da semana 13,dom,Em casa,V,1,0,1f68d780,1.8,1.1,50,17.709,Titi,3-4-3,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/8728eb13/Fortaleza-America-MG-2022Junho19-Serie-A,,8728eb13,a9d0ab0e
363,2022-06-25,21:00,Série A,Rodada da semana 14,sáb,Visitante,D,2,3,422bb734,0.8,1.0,34,30.003,Titi,3-4-3,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/f256258a/Atletico-Mineiro-Fortaleza-2022Junho25-Serie-A,,f256258a,a9d0ab0e
364,2022-06-30,21:30,Libertadores,Oitavas de final,qui,Em casa,E,1,1,df734df9,0.8,0.9,58,,Titi,3-4-3,Andrés Matonte,https://fbref.com/pt/partidas/dc58b50b/Fortaleza-Estudiantes-2022Junho30-Copa-Libertadores,Jogo de ida/volta 1 de 2,dc58b50b,a9d0ab0e
365,2022-07-03,18:00,Série A,Rodada da semana 15,dom,Visitante,D,1,2,d680d257,1.6,1.0,62,18.655,Titi,3-4-1-2,Felipe Fernandes de Lima,https://fbref.com/pt/partidas/3c3e1acb/Coritiba-Fortaleza-2022Julho3-Serie-A,,3c3e1acb,a9d0ab0e
366,2022-07-07,21:30,Libertadores,Oitavas de final,qui,Visitante,D,0,3,df734df9,0.1,2.0,40,19.942,Titi,3-4-3,Esteban Ostojich,https://fbref.com/pt/partidas/e16f8bbe/Estudiantes-Fortaleza-2022Julho7-Copa-Libertadores,Jogo de ida/volta 2 de 2; Estudiantes venceu,e16f8bbe,a9d0ab0e
367,2022-07-10,18:00,Série A,Rodada da semana 16,dom,Em casa,E,0,0,abdce579,1.0,1.1,40,24.888,Titi,3-4-1-2,Wilton Sampaio,https://fbref.com/pt/partidas/11f9ed7e/Fortaleza-Palmeiras-2022Julho10-Serie-A,,11f9ed7e,a9d0ab0e
368,2022-07-17,18:00,Série A,Rodada da semana 17,dom,Visitante,V,1,0,32d508ca,0.6,0.8,38,7.282,Titi,3-4-3,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/40626b91/Atletico-Goianiense-Fortaleza-2022Julho17-Serie-A,,40626b91,a9d0ab0e
369,2022-07-20,19:00,Série A,Rodada da semana 18,qua,Visitante,D,1,2,f98930d1,0.7,2.0,44,4.048,Titi,3-4-3,Diego Pombo Lopez,https://fbref.com/pt/partidas/38bc7b08/Bragantino-Fortaleza-2022Julho20-Serie-A,,38bc7b08,a9d0ab0e
370,2022-07-24,19:00,Série A,Rodada da semana 19,dom,Em casa,E,0,0,712c528f,1.0,0.9,52,19.902,Titi,4-4-2,Wilton Sampaio,https://fbref.com/pt/partidas/a7aca05f/Fortaleza-Santos-2022Julho24-Serie-A,,a7aca05f,a9d0ab0e
371,2022-07-31,17:00,Série A,Rodada da semana 20,dom,Visitante,V,1,0,f0e6fb14,0.6,1.4,44,9.567,Titi,4-4-2,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/356e8b89/Cuiaba-Fortaleza-2022Julho31-Serie-A,,356e8b89,a9d0ab0e
372,2022-08-07,18:00,Série A,Rodada da semana 21,dom,Em casa,V,3,0,6f7e1f03,1.8,0.7,34,39.523,Titi,4-2-3-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/20f714ea/Fortaleza-Internacional-2022Agosto7-Serie-A,,20f714ea,a9d0ab0e
373,2022-08-14,16:00,Série A,Rodada da semana 22,dom,Visitante,V,1,0,2f335e17,1.2,0.6,36,33.355,Titi,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/974d6ace/Ceara-Fortaleza-2022Agosto14-Serie-A,,974d6ace,a9d0ab0e
374,2022-08-21,18:00,Série A,Rodada da semana 23,dom,Em casa,V,1,0,bf4acd28,1.0,0.2,36,44.338,Titi,4-4-2,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/c8d82e2e/Fortaleza-Corinthians-2022Agosto21-Serie-A,,c8d82e2e,a9d0ab0e
375,2022-08-28,16:00,Série A,Rodada da semana 24,dom,Visitante,V,1,0,5f232eb1,0.2,1.8,30,30.210,Titi,4-2-3-1,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/e4277d26/Sao-Paulo-Fortaleza-2022Agosto28-Serie-A,,e4277d26,a9d0ab0e
